iteration,r1c1,r1c3,r1c4,r1c5,r1c6,r2c1,r2c2,r2c3,r2c4,r2c6,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r5c1,r5c5,r5c6,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6
774,99.95815528459195,94.97770581304592,93.79593913657708,92.56354781672691,93.24195217157691,98.33873100217406,95.82581913854622,94.47463010884934,94.32542025532962,90.83192976650228,96.88020315630429,95.50713674002398,93.214211341245,93.09225941165548,93.01755650308321,91.69937175303677,95.47212058302763,94.36038578453517,93.13120312650503,91.028807518802,91.71886265051445,91.7931757865172,94.2188292451419,89.45236598057488,90.4612219842891,92.8305228151153,91.61016910525844,90.40503177582372,89.21492109638193,88.45705564960984,89.18104092532101
775,99.95857373174603,94.97812426019999,93.79635758373112,92.56396626388097,93.24237061873099,98.33914944932815,95.82623758570031,94.47504855600343,94.32583870248371,90.83234821365637,96.88062160345835,95.50755518717807,93.21462978839907,93.09267785880957,93.01797495023732,91.69979020019083,95.47253903018172,94.36080423168924,93.13162157365912,91.02922596595606,91.7192810976685,91.79359423367126,94.219247692296,89.45278442772899,90.46164043144316,92.8309412622694,91.6105875524125,90.40545022297778,89.215339543536,88.45747409676392,89.18145937247512
776,99.95898799442857,94.97853852288254,93.79677184641366,92.56438052656348,93.24278488141353,98.33956371201069,95.82665184838285,94.47546281868595,94.32625296516625,90.8327624763389,96.8810358661409,95.50796944986061,93.21504405108162,93.09309212149209,93.01838921291986,91.7002044628734,95.47295329286426,94.36121849437178,93.13203583634164,91.02964022863861,91.71969536035107,91.79400849635378,94.21966195497852,89.45319869041151,90.46205469412568,92.83135552495193,91.61100181509504,90.4058644856603,89.21575380621853,88.45788835944647,89.18187363515766
777,99.95939811448429,94.97894864293825,93.7971819664694,92.5647906466192,93.24319500146925,98.33997383206639,95.82706196843857,94.47587293874167,94.32666308522195,90.83317259639462,96.88144598619661,95.50837956991631,93.21545417113734,93.09350224154781,93.01879933297556,91.70061458292912,95.47336341291998,94.36162861442749,93.13244595639735,91.03005034869432,91.72010548040677,91.79441861640952,94.22007207503424,89.45360881046723,90.46246481418139,92.83176564500765,91.61141193515076,90.406274605716,89.21616392627423,88.45829847950218,89.18228375521335
778,99.95980413333945,94.9793546617934,93.79758798532454,92.56519666547437,93.24360102032439,98.34037985092156,95.82746798729372,94.47627895759683,94.32706910407711,90.83357861524979,96.88185200505177,95.50878558877147,93.21586018999248,93.09390826040297,93.01920535183072,91.70102060178425,95.47376943177512,94.36203463328268,93.1328519752525,91.03045636754948,91.72051149926192,91.79482463526467,94.22047809388941,89.45401482932238,90.46287083303655,92.83217166386281,91.61181795400591,90.40668062457118,89.21656994512938,88.45870449835732,89.18268977406849
779,99.96020609200605,94.97975662046,93.79798994399114,92.56559862414097,93.24400297899099,98.34078180958817,95.82786994596034,94.47668091626343,94.32747106274371,90.83398057391638,96.88225396371838,95.50918754743807,93.21626214865908,93.09431021906957,93.01960731049734,91.70142256045087,95.47417139044173,94.36243659194926,93.13325393391912,91.03085832621608,91.72091345792853,91.79522659393126,94.22088005255601,89.45441678798898,90.46327279170316,92.83257362252942,91.61221991267253,90.4070825832378,89.216971903796,88.45910645702394,89.18309173273511
780,99.96060403108598,94.98015455953993,93.79838788307107,92.5659965632209,93.24440091807092,98.3411797486681,95.82826788504028,94.4770788553434,94.32786900182366,90.83437851299632,96.88265190279832,95.50958548651802,93.21666008773903,93.0947081581495,93.02000524957727,91.70182049953081,95.47456932952169,94.3628345310292,93.13365187299905,91.03125626529602,91.72131139700848,91.7956245330112,94.22127799163594,89.45481472706892,90.4636707307831,92.83297156160936,91.61261785175247,90.40748052231773,89.21736984287594,88.45950439610387,89.18348967181505
781,99.96099799077511,94.98054851922907,93.7987818427602,92.56639052291004,93.24479487776007,98.34157370835723,95.82866184472941,94.47747281503251,94.32826296151282,90.83477247268544,96.88304586248746,95.50997944620714,93.21705404742818,93.09510211783865,93.0203992092664,91.70221445921995,95.4749632892108,94.36322849071836,93.1340458326882,91.03165022498516,91.72170535669761,91.79601849270036,94.2216719513251,89.45520868675807,90.46406469047224,92.8333655212985,91.61301181144161,90.40787448200686,89.21776380256507,88.459898355793,89.18388363150419
782,99.96138801086737,94.98093853932133,93.79917186285245,92.56678054300228,93.24518489785233,98.34196372844949,95.82905186482165,94.47786283512475,94.32865298160505,90.83516249277771,96.8834358825797,95.51036946629942,93.21744406752042,93.09549213793092,93.02078922935866,91.7026044793122,95.47535330930309,94.3636185108106,93.13443585278046,91.03204024507741,91.72209537678985,91.79640851279258,94.22206197141733,89.45559870685032,90.46445471056448,92.83375554139076,91.61340183153386,90.40826450209912,89.21815382265733,88.46028837588524,89.18427365159644
783,99.9617741307587,94.98132465921265,93.79955798274378,92.56716666289361,93.24557101774364,98.3423498483408,95.82943798471298,94.47824895501608,94.32903910149636,90.83554861266903,96.88382200247104,95.51075558619073,93.21783018741176,93.09587825782224,93.02117534924999,91.70299059920353,95.4757394291944,94.36400463070194,93.13482197267179,91.03242636496876,91.7224814966812,91.79679463268391,94.22244809130868,89.45598482674163,90.46484083045578,92.83414166128206,91.61378795142518,90.40865062199045,89.21853994254865,88.46067449577659,89.18465977148776
784,99.96215638945111,94.98170691790507,93.79994024143619,92.56754892158602,93.24595327643605,98.34273210703323,95.8298202434054,94.4786312137085,94.32942136018879,90.83593087136144,96.88420426116345,95.51113784488315,93.21821244610416,93.09626051651465,93.0215576079424,91.70337285789593,95.47612168788682,94.36438688939435,93.13520423136421,91.03280862366115,91.72286375537361,91.79717689137634,94.22283035000109,89.45636708543405,90.4652230891482,92.83452391997449,91.61417021011759,90.40903288068286,89.21892220124107,88.46105675446896,89.18504203018016
785,99.9625348255566,94.98208535401055,93.8003186775417,92.5679273576915,93.24633171254153,98.3431105431387,95.83019867951087,94.47900964981399,94.32979979629425,90.83630930746692,96.88458269726893,95.51151628098862,93.21859088220965,93.09663895262013,93.02193604404789,91.70375129400144,95.47650012399228,94.36476532549982,93.1355826674697,91.03318705976665,91.7232421914791,91.79755532748183,94.22320878610657,89.45674552153953,90.4656015252537,92.83490235607998,91.61454864622307,90.40941131678835,89.21930063734656,88.46143519057448,89.18542046628563
786,99.96290947730104,94.98246000575499,93.80069332928612,92.56830200943595,93.24670636428597,98.34348519488313,95.83057333125532,94.47938430155841,94.3301744480387,90.83668395921136,96.88495734901338,95.51189093273308,93.21896553395408,93.09701360436455,93.02231069579231,91.70412594574587,95.47687477573673,94.36513997724425,93.1359573192141,91.03356171151107,91.72361684322354,91.79792997922628,94.22358343785099,89.45712017328397,90.46597617699815,92.8352770078244,91.61492329796751,90.40978596853277,89.219675289091,88.4618098423189,89.18579511803009
787,99.96328038252803,94.98283091098199,93.8010642345131,92.56867291466293,93.24707726951296,98.34385610011014,95.83094423648231,94.47975520678541,94.33054535326568,90.83705486443834,96.88532825424035,95.51226183796007,93.21933643918108,93.09738450959156,93.02268160101929,91.70449685097284,95.47724568096372,94.36551088247124,93.1363282244411,91.03393261673804,91.72398774845053,91.79830088445327,94.22395434307799,89.45749107851097,90.46634708222514,92.83564791305139,91.61529420319451,90.41015687375976,89.22004619431797,88.4621807475459,89.18616602325709
788,99.96364757870275,94.9831981071567,93.80143143068784,92.56904011083765,93.24744446568768,98.34422329628487,95.83131143265703,94.48012240296013,94.33091254944041,90.83742206061305,96.88569545041508,95.51262903413478,93.2197036353558,93.09775170576626,93.02304879719404,91.70486404714755,95.47761287713843,94.36587807864598,93.13669542061581,91.03429981291279,91.72435494462522,91.79866808062798,94.22432153925271,89.45785827468569,90.46671427839986,92.83601510922612,91.61566139936922,90.4105240699345,89.2204133904927,88.46254794372064,89.18653321943181
789,99.96401110291572,94.98356163136967,93.8017949549008,92.56940363505063,93.24780798990064,98.34458682049784,95.83167495687,94.48048592717312,94.33127607365338,90.83778558482602,96.88605897462806,95.51299255834776,93.22006715956876,93.09811522997924,93.02341232140698,91.70522757136054,95.47797640135141,94.36624160285893,93.13705894482881,91.03466333712574,91.72471846883822,91.79903160484093,94.22468506346569,89.45822179889865,90.46707780261282,92.83637863343908,91.6160249235822,90.41088759414745,89.22077691470568,88.4629114679336,89.1868967436448
790,99.96437099188657,94.98392152034052,93.80215484387163,92.56976352402147,93.24816787887148,98.34494670946867,95.83203484584087,94.48084581614394,94.33163596262423,90.83814547379686,96.8864188635989,95.5133524473186,93.22042704853962,93.09847511895009,93.02377221037784,91.70558746033136,95.47833629032226,94.36660149182978,93.13741883379963,91.0350232260966,91.72507835780902,91.79939149381177,94.22504495243653,89.4585816878695,90.46743769158365,92.83673852240995,91.61638481255304,90.4112474831183,89.22113680367652,88.46327135690443,89.18725663261563
791,99.9647272819677,94.98427781042166,93.80251113395278,92.57011981410258,93.24852416895263,98.34530299954982,95.83239113592198,94.48120210622511,94.33199225270536,90.838501763878,96.88677515368002,95.51370873739974,93.22078333862073,93.09883140903122,93.02412850045899,91.70594375041253,95.47869258040339,94.36695778191093,93.13777512388077,91.03537951617773,91.72543464789018,91.79974778389288,94.22540124251768,89.45893797795063,90.4677939816648,92.83709481249109,91.61674110263418,90.41160377319943,89.22149309375764,88.46362764698557,89.18761292269676
792,99.96508000914802,94.98463053760197,93.80286386113312,92.57047254128292,93.24887689613296,98.34565572673013,95.83274386310231,94.4815548334054,94.3323449798857,90.83885449105833,96.88712788086035,95.51406146458004,93.22113606580108,93.09918413621155,93.0244812276393,91.70629647759284,95.4790453075837,94.36731050909124,93.1381278510611,91.03573224335805,91.72578737507051,91.80010051107324,94.22575396969799,89.45929070513095,90.4681467088451,92.8374475396714,91.61709382981452,90.41195650037976,89.22184582093799,88.4639803741659,89.18796564987707
793,99.96542920905654,94.9849797375105,93.80321306104162,92.57082174119145,93.24922609604148,98.34600492663866,95.83309306301084,94.48190403331394,94.33269417979422,90.83920369096687,96.88747708076887,95.51441066448858,93.22148526570959,93.09953333612007,93.02483042754783,91.70664567750136,95.47939450749224,94.36765970899975,93.13847705096961,91.03608144326657,91.72613657497904,91.80044971098177,94.2261031696065,89.45963990503947,90.46849590875365,92.83779673957993,91.61744302972302,90.4123057002883,89.22219502084648,88.4643295740744,89.18831484978557
794,99.96577491696597,94.98532544541995,93.80355876895106,92.57116744910088,93.24957180395091,98.34635063454809,95.83343877092028,94.48224974122337,94.33303988770365,90.8395493988763,96.88782278867832,95.51475637239801,93.22183097361902,93.09987904402952,93.02517613545726,91.7069913854108,95.47974021540166,94.3680054169092,93.13882275887904,91.03642715117601,91.72648228288848,91.80079541889118,94.22644887751595,89.45998561294891,90.46884161666307,92.83814244748935,91.61778873763247,90.41265140819772,89.22254072875594,88.46467528198383,89.18866055769504
795,99.96611716779631,94.98566769625029,93.80390101978142,92.57150969993123,93.24991405478126,98.34669288537843,95.83378102175061,94.48259199205371,94.333382138534,90.83989164970664,96.88816503950866,95.51509862322837,93.22217322444938,93.10022129485985,93.02551838628762,91.70733363624113,95.48008246623202,94.36834766773954,93.13916500970939,91.03676940200637,91.7268245337188,91.80113766972154,94.22679112834628,89.46032786377926,90.46918386749341,92.8384846983197,91.6181309884628,90.41299365902807,89.22288297958629,88.46501753281417,89.18900280852536
796,99.96645599611834,94.98600652457232,93.80423984810345,92.57184852825327,93.25025288310329,98.34703171370046,95.83411985007264,94.48293082037576,94.33372096685603,90.84023047802869,96.88850386783068,95.5154374515504,93.2225120527714,93.1005601231819,93.02585721460963,91.70767246456319,95.48042129455406,94.36868649606158,93.13950383803143,91.03710823032839,91.72716336204087,91.80147649804357,94.22712995666834,89.46066669210128,90.46952269581546,92.83882352664172,91.61846981678485,90.41333248735009,89.22322180790832,88.46535636113623,89.1893416368474
797,99.96679143615715,94.98634196461114,93.80457528814227,92.57218396829208,93.25058832314211,98.34736715373927,95.83445529011145,94.48326626041457,94.33405640689486,90.8405659180675,96.8888393078695,95.51577289158918,93.22284749281023,93.1008955632207,93.02619265464847,91.70800790460198,95.48075673459284,94.36902193610041,93.13983927807027,91.03744367036722,91.72749880207965,91.80181193808241,94.22746539670716,89.46100213214014,90.46985813585427,92.83915896668056,91.61880525682365,90.41366792738891,89.22355724794713,88.46569180117504,89.18967707688623
798,99.96712352179559,94.98667405024958,93.80490737378071,92.57251605393053,93.25092040878053,98.34769923937769,95.83478737574987,94.48359834605299,94.33438849253328,90.84089800370592,96.88917139350791,95.51610497722761,93.22317957844865,93.10122764885914,93.02652474028687,91.70833999024042,95.48108882023128,94.3693540217388,93.1401713637087,91.03777575600564,91.7278308877181,91.8021440237208,94.22779748234557,89.46133421777851,90.47019022149271,92.839491052319,91.61913734246208,90.41400001302733,89.22388933358555,88.4660238868135,89.19000916252465
799,99.96745228657763,94.98700281503162,93.80523613856276,92.57284481871257,93.25124917356258,98.34802800415974,95.83511614053192,94.48392711083503,94.3347172573153,90.84122676848794,96.88950015828996,95.51643374200967,93.22350834323066,93.10155641364118,93.02685350506893,91.70866875502247,95.48141758501332,94.36968278652084,93.1405001284907,91.03810452078768,91.72815965250012,91.80247278850285,94.22812624712759,89.46166298256058,90.47051898627474,92.83981981710103,91.61946610724416,90.41432877780939,89.22421809836759,88.46635265159549,89.19033792730671
