iteration,r1c1,r1c2,r1c3,r1c5,r1c6,r1c7,r1c9,r1c10,r2c3,r2c5,r2c7,r2c9,r2c10,r3c1,r3c2,r3c3,r3c4,r3c5,r3c7,r3c8,r3c9,r3c10,r4c1,r4c5,r4c9,r4c10,r5c1,r5c2,r5c3,r5c5,r5c6,r5c7,r5c9,r5c10,r6c1,r6c3,r6c7,r6c9,r7c1,r7c3,r7c4,r7c5,r7c7,r7c8,r7c9,r7c10,r8c1,r8c3,r8c5,r8c7,r8c10,r9c1,r9c2,r9c3,r9c5,r9c6,r9c7,r9c8,r9c10,r10c1,r10c3,r10c4,r10c5,r10c7,r10c8,r10c9,r10c10
25,9.36015765365545,10.408934925909124,11.470991292669249,19.755265676308806,18.589893867207806,17.29897839973316,19.51755239225459,18.228536673943616,12.67922780553538,17.405355213841222,16.164233619012293,17.174152656185566,17.103252207285564,14.771271356801037,13.668046317600696,13.769969153225494,15.010825725325883,16.131007264839166,15.029136518825494,14.899697037018115,16.00501638820343,16.711458723473584,16.026330489112247,15.010825725325883,15.869007618409722,17.91994133515229,17.15933389943176,18.589893867207806,19.755265676308806,13.769969153225494,12.679227805535378,12.512064205418282,17.797016270783992,19.310752672629764,16.026330489112247,17.405355213841222,13.568634010785036,16.678263071007134,14.907454572162642,16.173355250390053,15.308512108627555,16.334631936854468,14.658046281192714,14.209617761659818,15.297326195828774,14.14917859623423,13.80253041504521,15.063582697059012,17.502939701232286,15.817269077083058,13.669370863397354,12.717185534649175,12.754034617079657,13.834408506335965,16.51215565300339,17.001807730449638,18.13579626306797,17.235934585916475,14.761283060097998,10.456302387860609,13.36569050603918,14.32546671764266,15.348012549838964,19.538334109528257,18.260396556719957,17.124854403791645,15.86698210629623
26,10.047187676743805,11.09599421912405,12.15806111762328,20.442341210444717,19.276969401343717,17.986053932684385,20.19476431221926,18.905748593907322,13.366302674850596,18.092430747977136,16.8513091491531,17.85136457614928,17.780464127246987,15.45834619714267,14.355120085471361,14.457044473375426,15.697901247367145,16.818082795388587,15.715027548286253,15.576112992786703,16.681433323987648,17.381524573496637,16.713405885194177,15.697901247367145,16.538994770680368,18.589222063125412,17.84640937967281,19.276969401343717,20.442341210444717,14.457044473375424,13.366302674850596,13.19029604562616,18.466295914975042,19.979954823493195,16.713405885194177,18.092430747977136,14.245762188840066,17.347532974520334,15.594529752665103,16.85174619790499,15.918113891496995,16.94499950387869,15.335175849292183,14.878986663905032,15.96670519166916,14.819518743599915,14.489605043331766,15.741886732326606,18.1141602147719,16.49536991761228,14.34747161455029,13.403254883736961,13.432150391199857,14.512613365288885,17.13021061833782,17.67990857097886,18.813897104066626,17.91403542697167,15.439383874086019,11.142358816238549,13.988579442598127,14.942068349565705,15.965301724659366,20.216434950704954,18.938497397867387,17.80295524487295,16.54508293927601
27,10.72737058154152,11.776191260544199,12.838263196819657,21.12254598923927,19.95717418013827,18.666258710966133,20.865204112984184,19.57618839467193,14.046507152533755,18.772635526771687,17.53151392621835,18.521804376913888,18.45090392801083,16.138550623052577,15.035323965060325,15.137249155589156,16.378106020926456,17.498287572630712,16.394059759695477,16.245765565169982,17.35108686337228,18.04489670584627,17.393610593969314,16.378106020926456,17.202289068652632,19.251817686753384,18.526614131132668,19.95717418013827,21.12254598923927,15.137249155589155,14.046507152533753,13.861746926888532,19.12889046698148,20.642472731981854,17.393610593969314,18.772635526771687,14.916120186029742,18.010117893615263,16.27473435210148,17.52342130124869,16.522226157588328,17.54986311624154,16.00553506355545,15.541669871255172,16.629398151163095,15.483162557258845,15.169809362690453,16.413476561741422,18.71986069219878,17.166689750108,15.018791407957083,14.082472316537505,14.103555562766369,15.184105903895057,17.742616689841697,18.351228403474583,19.485216936755425,18.585355259683762,16.110703694975633,11.821564913534905,14.605736220836853,15.553048499144227,16.576956447071836,20.887754783466985,19.609817230617388,18.474275077595816,17.216402768462217
28,11.400762853496225,12.44959032146892,13.511664656085756,21.795948720245878,20.63057691114488,19.33966144175077,21.528939515741428,20.239923797429068,14.719909747428295,19.446038257778294,18.20491665647641,19.18553977967102,19.114639330767716,16.811953174646874,15.708726238539585,15.81065184307792,17.05150874966696,18.171690302965334,17.066301736726615,16.908722377694506,18.014044631346405,18.701641981261318,18.067013289462995,17.05150874966696,17.858957363613705,19.907794972514825,19.200016848275432,20.63057691114488,21.795948720245878,15.81065184307792,14.719909747428293,14.526484341198362,19.784866692994147,21.298373155184418,18.067013289462995,19.446038257778294,15.579775567169804,18.666084592785154,16.94813699213979,18.18844643562804,17.12089236726579,18.149266506330587,16.669191570631785,16.197733970229695,17.285471782166177,16.140176778277546,15.84321186067708,17.078418029813765,19.320085169023674,17.83129638443168,15.683398025196205,14.754905775301923,14.768315877312627,15.848951922098687,18.349420332459747,19.015835037798265,20.149823571158528,19.24996189409645,16.77531032422725,12.493987927577615,15.217208781670688,16.15845310891145,17.18302290803001,21.552361417900205,20.274423865045666,19.138881712012942,17.881009401336236
29,12.067426579595637,13.116257291270765,14.178332762741121,22.46261742394242,21.297245614841422,20.006330145351235,22.18603756447109,20.89702184615869,15.386578389708514,20.11270696147484,18.87158535984894,19.842637828400644,19.771737379497257,17.47862178716015,16.375394709551163,16.477320527196348,17.7181774523826,18.838359006371004,17.731821379257006,17.565050378809865,18.670373577036077,19.351826592879902,18.733681975147814,17.7181774523826,18.509065839341456,20.557220020182783,19.866685544940417,21.297245614841422,22.46261742394242,16.47732052719635,15.386578389708514,15.184575263972523,20.43429069258955,21.947722183548283,18.733681975147814,20.11270696147484,16.236795286239996,19.315499170222825,17.61480564969837,18.8468868416469,17.745186265736034,18.74325318235279,17.326212365015177,16.84724497758109,17.93499216158806,16.790627557019512,16.509880446188774,17.736776346920536,19.914877450906996,18.489256952475028,16.34135858577683,15.420622737265086,15.426496466010061,16.507216591754222,18.95066773552229,19.67379560584161,20.80778413923454,19.907922462176412,17.433270890055294,13.159694983699492,15.823044771931036,16.758327858724233,17.783547028985325,22.210321985988603,20.932384433132032,19.796842280094733,18.538969968745036
30,12.72742623744638,13.776258491762578,14.838334499996321,23.122619440601994,21.957247631500998,20.666332161969223,22.83656463271345,21.54754891440104,16.04658037870179,20.772708978134418,19.531587376368265,20.493164896642995,20.422264447739575,18.138623757491487,17.035396607921967,17.1373225350606,18.378179468617592,19.498361022904675,18.390685909048983,18.214815848016926,19.320139980290595,19.995516072806446,19.39368398267208,18.378179468617592,19.152680018677703,21.200158269463138,20.526687558033675,21.957247631500998,23.122619440601994,17.1373225350606,16.046580378701798,15.836086078416502,21.077227905317102,22.590585247539614,19.39368398267208,20.772708978134418,16.88724565976754,19.958427064235043,18.274807642957345,19.50187915111898,18.39028125920008,19.334938446479132,17.976663783277253,17.4902682975388,18.578024723741937,17.43458042011458,17.169882402906484,18.388616095274607,20.504281111987975,19.14063791486381,16.992739544907607,16.07969011450575,16.078161840939334,17.158964459479726,19.546404811913366,20.325176568230393,21.45916510163676,20.559303424580254,18.084651851477016,13.818752814686446,16.423291539114434,17.352718162983773,18.3785744604169,22.86170294839592,21.58376539553851,20.448223242499328,19.19035093085626
31,13.380827120490345,14.429660105366075,15.49173636611595,23.776021437094975,22.61064962799398,21.319734158444202,23.480586430273387,22.191570711960974,16.69998236275095,21.426110974627395,20.18498937280054,21.137186694202924,21.066286245299494,18.792025730452217,17.688798544301807,17.79072452760761,19.031581464926788,20.151763019343164,19.04296187603319,18.858084402297504,19.963409458302763,20.63277529867141,20.047085974531743,19.031581464926788,19.78986477008997,21.836674506577317,21.180089552717863,22.61064962799398,23.776021437094975,17.790724527607612,16.69998236275095,16.481082541790602,21.71374311725974,23.22702712423465,20.047085974531743,21.426110974627395,17.531192356989557,20.594933059729684,18.92820962758184,20.153309391304045,19.036763977007848,19.924187391556718,18.620611504572928,18.126868704116294,19.214634257921837,18.07210025774081,17.8232843689977,19.036434274550604,21.08864362327533,19.78550506763935,17.6376066962615,16.732174206691,16.723375896413934,17.804259451198973,20.136677197328705,20.97004372100593,22.104032254417824,21.20417057736198,18.729519003830607,14.47122762799647,17.01799612894397,17.94166916892097,18.968150580752052,23.506570101179076,22.228632548321325,21.09309039528137,19.835218083510462
32,14.02769457330702,15.076527902826315,16.138604281975475,24.42288941362303,23.25751760452203,21.96660213496446,24.118168009857722,22.82915229154531,17.34685033368991,22.072978951155445,20.831857349302314,21.774768273787267,21.703867824883833,19.438893695029787,18.335666490289913,18.43759250236751,19.67844944137529,20.798630995847624,19.688715164812766,19.494921002630694,20.600246972204634,21.263668500149677,20.69395394870983,19.67844944137529,20.420684314189923,22.466832870783904,21.826957528328517,23.25751760452203,24.42288941362303,18.43759250236751,17.34685033368992,17.119629772285343,22.34390046754599,23.857111943844227,20.69395394870983,22.072978951155445,18.168700398305692,21.22508129469619,19.575077598090346,20.799297155367775,19.680700305360357,20.509339935121954,19.258120554230597,18.757110335689124,19.84488491052976,18.703251320720327,18.470152330106362,19.680635024273823,21.668231343933723,20.42392354889151,18.27602517689362,17.37814068045357,17.362201912839545,18.445091844857757,20.72177112054919,21.608462202258092,22.742450735672254,21.842589058616692,19.367937484898746,15.117185042042571,17.60720528421956,18.525225755401976,19.55232049550196,24.144988582434365,22.867051029576473,21.7315088765362,20.473636564709608
33,14.668093624553231,15.716927116084186,16.779003550577787,25.063288710385798,23.897916901284802,22.60700143172386,24.74937377364622,23.4603580553338,17.987249627945673,22.71337824791822,21.47225664605371,22.405974037575753,22.335073588672323,20.079292985724837,18.976065771540995,19.077991798338914,20.318848738103625,21.43903029260018,20.328011001224333,20.125389960506947,21.23071683361477,21.888259265423926,21.334353244280734,20.318848738103625,21.04520223019616,23.09069686083704,22.467356824625995,23.897916901284802,25.063288710385798,19.077991798338914,17.987249627945673,17.751792245949655,22.967763454804356,24.48090319617281,21.334353244280734,22.71337824791822,18.79983415781516,21.84893526664627,20.215476891800076,21.4393190779272,20.319822007512627,21.09005320820326,19.88925530882413,19.381056695606016,20.468840189383915,19.328097222403347,19.110551619048614,20.319809081857496,22.243119218906955,21.05595784533294,18.908059473064743,18.017654562180258,17.996228719869574,19.0819850212369,21.30193232335343,22.240496498699525,23.374485032114624,22.47462335505917,19.999971781259962,15.756690057243656,18.19115621405702,19.103432532007144,20.13131980631445,24.77702287887709,23.49908532601914,22.363543172978734,21.105670861127898
34,15.302088813600216,16.350922381042277,17.41299884133251,25.69728401418094,24.53191220507994,23.240996735517545,25.374267479796828,24.08525176148441,18.621244930617664,23.347373551713357,22.106251949843934,23.030867743726365,22.95996729482293,20.71328828643966,19.61006106745919,19.711987101780245,20.952844041883857,22.073025596390906,20.960913958885936,20.749554944403275,21.854882711127154,22.506610547587766,21.968348547471372,20.952844041883857,21.663481462336428,23.708329341381152,23.10135212818515,24.53191220507994,25.69728401418094,19.71198710178024,18.621244930617664,18.377633798505244,23.585394943556267,25.098463737012843,21.968348547471372,23.347373551713357,19.42465736783611,22.466557839001013,20.849472194046758,22.073150539809774,20.953265467205842,21.66612806773018,20.514079501942273,19.998770655722055,21.086562969066772,19.946700942843403,19.744546918877287,20.953262907926124,22.81335698899842,21.681671798810704,19.53377342642471,18.650931327209438,18.6261854233538,19.714031953200678,21.877250874757554,22.866210452177288,24.000198985592764,23.100337308537366,20.625685734702767,16.38980704458101,18.769959547643754,19.67648492793846,20.705370881589754,25.402736832355384,24.124799279497406,22.98925712645695,21.731384814595557
35,15.929744110878328,16.978577713781718,18.04065418606429,26.324939364938135,25.159567555837135,23.8686520862741,25.99291224888593,24.703896530573516,19.248900280872252,23.97502890247055,22.733907300598997,23.64951251281547,23.578612063912036,21.340943635633316,20.237716414217132,20.339642452379405,21.5804993926346,22.700680947146182,21.587487965702024,21.367478986204553,22.472807636738395,23.11878467098665,22.59600389792197,21.5804993926346,22.27558432618753,24.319792549282216,23.72900747882265,25.159567555837135,26.324939364938135,20.339642452379408,19.24890028087225,18.99721762950937,24.19685717054658,25.709855794475178,22.59600389792197,23.97502890247055,20.04323312436983,23.07801124741876,21.477127544018586,22.700735037651526,21.5806817900361,22.237498695245417,21.132656230266843,20.61031446133385,21.698115496746784,20.55912483405843,20.372202267622736,21.580681283298713,23.378973250593035,22.301128612753992,20.153230240316685,19.278115718056572,19.25149802075899,20.340665743356386,22.4477814066533,23.485667266120572,24.619655799536215,23.71979412248083,21.24514254863083,17.016719405976914,19.36971131001758,20.244597753950902,21.274586417951273,26.02219364629889,24.744256093440903,23.608713940400424,22.35084162853444
36,16.55112288326903,17.599956502691697,18.66203298053558,26.946318162187758,25.780946353086758,24.490030883523445,26.605370570284144,25.316354851971727,19.870279077897194,24.596407699720174,23.35528609784769,24.261970834213678,24.191070385310248,21.962322432089394,20.85909520943658,20.961021249558517,22.201878189881427,23.322059744394974,22.207796310313157,21.97922448756531,23.084554012211782,23.724843337496296,23.217382695016088,22.201878189881427,22.88157251495273,24.925148099895843,24.350386276011562,25.780946353086758,26.946318162187758,20.961021249558517,19.870279077897194,19.610606307628686,24.802211751011363,26.315140975256327,23.217382695016088,24.596407699720174,20.655623892996562,23.68335710606181,22.09850634086988,23.322083156697754,22.201957144247157,22.80414668251255,21.74504795976963,21.215749736767552,22.303559398199496,21.16543062578659,20.993581063852023,22.201957043913154,23.939989544557655,22.914390858557976,20.766492486098322,19.89921595609995,19.87160387684854,20.961523789020003,23.013558233074292,24.098929511924556,25.23291804534026,24.333056368284883,21.858404794428182,17.637578091084233,19.98162386607114,20.80790279829969,21.839042107087725,26.635455892102964,25.357518339244976,24.22197618620448,22.964103874336494
37,17.166287881019095,18.21512150811714,19.27719798853408,27.561483171464886,26.396111362363882,25.105195892800456,27.211704308468374,25.922688590155957,20.48544408707399,25.2115727089973,23.97045110712441,24.86830457239791,24.797404123494474,22.577487440963814,21.474260217683245,21.576186258804206,22.817043199157343,23.937224753671742,22.82190164848534,22.584853226209663,23.69018361537833,24.324847632738607,23.832547704214342,22.817043199157343,23.4815071056766,25.52445699327302,24.9655512852579,26.396111362363882,27.561483171464886,21.576186258804206,20.48544408707399,20.217861776420342,25.401519684883453,26.91438027084308,23.832547704214342,25.2115727089973,21.26189151495086,24.28265641380124,22.713671349944978,23.937234887971922,22.81707737466556,23.36607599813887,22.351316531935097,21.815137491253978,22.902955683893815,21.76567943145061,21.608746072611645,22.817077354799427,24.496424505932758,23.521520481903966,21.37362210943459,20.514227366032703,20.486104408519854,21.576429617700203,23.574608006044546,24.706059135270547,25.84004766868628,24.940185991630912,22.465534417771284,18.25241949926584,20.589689980676553,21.36648610287682,22.398785666228193,27.24258551544899,25.964647962591005,24.82910580955051,23.571233497681646
38,17.775301234870554,18.824134865526183,19.886211347131074,28.170496530649242,27.00512472154824,25.71420925198476,27.811974709270764,26.522958990958347,21.094457446213582,25.820586068181655,24.579464466308593,25.468574973200298,25.397674524296864,23.18650079994382,22.083273576344627,22.185199617974558,23.426056558341173,24.546238112855935,23.42986600943734,23.18442636216915,24.289757606375023,24.91885803223581,24.441561063358694,23.426056558341173,24.07544856539815,26.11777962030373,25.574564644426633,27.00512472154824,28.170496530649242,22.185199617974558,21.094457446213582,20.81904536032702,25.994841362936025,27.507634063655214,24.441561063358694,25.820586068181655,21.86209721325287,24.87596956036034,23.322684709026866,24.54624249952697,23.42607135145754,23.923300392606382,22.951523169963657,22.40853812491219,23.496364755078336,22.35993175419154,22.217759431533526,23.426071347524047,25.048295925112903,24.122578809016524,21.974680436542908,21.123159735189127,21.094780930105493,22.185316133596928,24.15982464217821,25.307117462383104,26.441105995798846,25.541244318743477,23.06659274488258,18.86124713475254,21.192193689490345,21.92040249602234,22.95385144592868,27.843643842561562,26.56570628970357,25.430164136663077,24.172291824793845
